rt,response,phase,noiseprop,freqs,vindic,nTotal,nDiff,mask,prime,probe,cresponse,ACC
627,z,testing,0.25,[1,1.3195079107728942,2.2973967099940698,6.964404506368992,55.71523605095194],[1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0],1,0,+,S,S,z,true
290,m,testing,0.25,[1,8,13.928809012737984,111.43047210190387,256],[1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0],1,1,-,V,F,m,true
