rt,response,phase,noiseprop,freqs,vindic,nTotal,nDiff,mask,prime,probe,cresponse,ACC
435,m,testing,0.25,[1,1.7411011265922482,16,32,73.51669471981025],[1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0],1,1,-,H,C,m,true
727,z,testing,0.25,[1,1.148698354997035,6.062866266041593,18.37917367995256,48.50293012833273],[1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0],1,0,+,Z,Z,z,true
